,Z-XX-A-m,Binding,Predicted
2560,70-Yb-166,1346.6859,1359.3377837079167
2561,70-Yb-167,1353.7631,1373.2991597052217
2562,70-Yb-168,1362.816,1376.9498543097377
2563,70-Yb-169,1369.682,1391.0083405332566
2564,70-Yb-169,1369.682,1385.3998187811972
2565,70-Yb-170,1378.1521,1399.798378267944
2566,70-Yb-171,1384.7671,1410.3855176020265
2567,70-Yb-172,1392.787,1418.7137505930066
2568,70-Yb-173,1399.155,1434.1226563715338
2569,70-Yb-174,1406.619,1441.2990645944476
2570,70-Yb-174,1406.619,1446.279056967318
2571,70-Yb-175,1412.4409,1453.3186110104323
2572,70-Yb-175,1412.4409,1446.399538637936
2573,70-Yb-176,1419.307,1458.2107417500615
2574,70-Yb-176,1419.307,1457.6488272364736
2575,70-Yb-177,1424.8739,1462.4923403725027
2576,70-Yb-177,1424.8739,1462.1053992394804
2577,70-Yb-178,1431.654,1466.3332560378908
2578,70-Yb-179,1436.4281,1475.5398553993105
2579,70-Yb-180,1442.499,1474.6958588000537
2580,70-Yb-181,1446.971,1479.9086907500625
2581,71-Lu-150,1180.071,1238.5779054147602
2582,71-Lu-151,1193.442,1244.1534321864842
2583,71-Lu-151,1193.342,1252.8028663117884
2584,71-Lu-152,1204.734,1257.8352257178426
2585,71-Lu-153,1217.7949,1259.2690075905919
2586,71-Lu-154,1227.027,1272.1782936467528
2587,71-Lu-154-m ,1227.027,1261.6835152614117
2588,71-Lu-155,1238.082,1274.087253228724
2589,71-Lu-155,1238.062,1282.966652368486
2590,71-Lu-156,1247.35,1284.6436472402215
2591,71-Lu-156-m ,1247.35,1276.3057907133102
2592,71-Lu-157,1258.154,1286.9581701221466
2593,71-Lu-157,1258.128,1294.4681525970102
2594,71-Lu-158,1266.9569,1296.9107809897064
2595,71-Lu-159,1277.5239,1300.3757538488508
2596,71-Lu-160,1286.156,1314.5900913620592
2597,71-Lu-160-m ,1286.156,1300.6372140718101
2598,71-Lu-161,1296.518,1315.0392730261683
2599,71-Lu-161,1296.358,1329.578311141312
2600,71-Lu-162,1304.8689,1330.2185887331962
2601,71-Lu-162-m ,1304.8689,1316.0884884046316
2602,71-Lu-162-m 1,1304.8689,1326.232820104897
2603,71-Lu-163,1314.891,1331.5605095811486
2604,71-Lu-164,1322.812,1344.4742949528097
2605,71-Lu-165,1332.684,1352.8082770691515
2606,71-Lu-166,1340.3351,1363.9958250605464
2607,71-Lu-166,1340.305,1362.6530293456913
2608,71-Lu-166,1340.295,1356.8529117419123
2609,71-Lu-167,1349.887,1374.3302528406978
2610,71-Lu-167-m ,1349.887,1368.2079342547058
2611,71-Lu-168,1357.5181,1377.2265622130037
2612,71-Lu-168,1357.298,1388.9635266193748
2613,71-Lu-169,1366.607,1391.8363395662905
2614,71-Lu-169,1366.578,1381.0404819853902
2615,71-Lu-170,1373.9109,1395.6547586541772
2616,71-Lu-170,1373.818,1400.5111448317766
2617,71-Lu-171,1382.506,1404.4296736895442
2618,71-Lu-171,1382.435,1408.4258157396912
2619,71-Lu-172,1389.485,1414.9700701348186
2620,71-Lu-172,1389.443,1412.7885270221234
2621,71-Lu-173,1397.7019,1423.2366874996424
2622,71-Lu-174,1404.462,1438.4007555263638
2623,71-Lu-174,1404.292,1427.7376277527212
2624,71-Lu-175,1412.13,1453.1030188093782
2625,71-Lu-176,1418.417,1459.9699741106629
2626,71-Lu-176,1418.2949,1464.4100486235022
2627,71-Lu-177,1424.521,1471.085783016026
2628,71-Lu-177,1422.791,1464.7051287317277
2629,71-Lu-177,1425.491,1464.131840948403
2630,71-Lu-178,1431.5171,1475.6048455120922
2631,71-Lu-178,1431.397,1475.0859244577289
2632,71-Lu-179,1438.309,1479.5591189318895
2633,71-Lu-180,1444.0071,1483.1278260095119
2634,71-Lu-181,1450.088,1491.6361566014887
2635,71-Lu-182,1455.3401,1490.8947693918346
2636,71-Lu-183,1461.0309,1495.7306586877107
2637,71-Lu-184,1466.003,1498.9142993471025
2638,72-Hf-153,1205.903,1243.7488687344194
2639,72-Hf-154,1219.3739,1249.3140220842956
2640,72-Hf-155,1228.8461,1262.5347607578635
2641,72-Hf-156,1240.667,1264.0615284842847
2642,72-Hf-157,1249.6389,1276.6863578160405
2643,72-Hf-158,1261.064,1278.733046444714
2644,72-Hf-159,1269.885,1289.1147170376182
2645,72-Hf-160,1281.0399,1291.4884809069633
2646,72-Hf-161,1289.494,1301.389224665284
2647,72-Hf-162,1300.42,1304.9863024267554
2648,72-Hf-163,1308.608,1319.3107481887341
2649,72-Hf-164,1319.211,1319.9230300397276
2650,72-Hf-165,1327.101,1335.3434340689778
2651,72-Hf-166,1337.393,1336.901697003901
2652,72-Hf-167,1345.074,1350.1794270071387
2653,72-Hf-168,1355.0359,1358.801490296483
2654,72-Hf-169,1362.467,1370.2871179397703
2655,72-Hf-170,1372.069,1380.9384975007176
2656,72-Hf-171,1379.32,1395.7108751169442
2657,72-Hf-171,1379.3,1384.9642600445748
2658,72-Hf-172,1388.365,1399.719390284717
2659,72-Hf-173,1395.443,1410.2597867299914
2660,72-Hf-174,1403.952,1418.5840203294158
2661,72-Hf-175,1410.6589,1433.8559469471575
2662,72-Hf-176,1418.825,1436.086607587397
2663,72-Hf-177,1425.209,1450.740878171742
2664,72-Hf-177,1423.893,1443.225271552503
2665,72-Hf-177,1422.469,1450.4174273796677
2666,72-Hf-178,1432.835,1457.6780727872251
2667,72-Hf-178,1431.688,1462.0491577957273
2668,72-Hf-178,1430.3889,1458.120380497098
2669,72-Hf-179,1438.9341,1468.7985059890748
2670,72-Hf-179,1438.559,1462.50208888942
2671,72-Hf-179,1437.828,1461.8748093200923
2672,72-Hf-180,1446.322,1473.4039303465486
2673,72-Hf-180,1445.181,1472.8337670878768
2674,72-Hf-181,1452.0171,1477.389823955834
2675,72-Hf-181,1450.2749,1477.0438765862584
2676,72-Hf-182,1458.7361,1480.9810276109577
2677,72-Hf-182,1457.563,1485.9782673599125
2678,72-Hf-183,1464.039,1489.453238697946
2679,72-Hf-184,1470.3201,1488.7948388630748
2680,72-Hf-184,1469.0499,1494.2715056747793
2681,72-Hf-185,1475.2521,1493.6433512385488
2682,72-Hf-186,1481.3629,1496.8509882472754
2683,72-Hf-187,1486.035,1513.4132185657024
2684,72-Hf-188,1492.006,1510.080975513816
2685,73-Ta-155,1217.663,1256.961108700931
2686,73-Ta-156,1227.8351,1266.5951430348753
2687,73-Ta-156,1227.7351,1261.9688468527197
2688,73-Ta-157,1239.736,1271.1943183430433
2689,73-Ta-157,1239.716,1278.519578920424
2690,73-Ta-157,1238.146,1268.1461570726037
2691,73-Ta-158,1249.198,1282.8189248428941
2692,73-Ta-158,1249.0581,1272.790200554788
2693,73-Ta-159,1260.697,1284.412932339847
2694,73-Ta-159,1260.633,1293.8721182742117
2695,73-Ta-160,1270.2009,1295.5102440592646
2696,73-Ta-160-m ,1270.2009,1286.3873819585442
2697,73-Ta-161,1281.123,1297.1244984759687
2698,73-Ta-162,1290.244,1307.5224165970683
2699,73-Ta-163,1301.076,1310.2267551746963
2700,73-Ta-164,1309.8871,1320.660792800784
2701,73-Ta-165,1320.534,1324.8620286491514
2702,73-Ta-166,1328.8501,1340.557640809834
2703,73-Ta-167,1339.172,1341.6067312073112
2704,73-Ta-168,1347.283,1358.725376875937
2705,73-Ta-169,1357.255,1360.841055008948
2706,73-Ta-170,1365.176,1375.9077628474831
2707,73-Ta-171,1374.828,1385.7287687366604
2708,73-Ta-172,1382.509,1397.8659222605825
2709,73-Ta-173,1391.651,1408.9709828011394
2710,73-Ta-174,1399.062,1412.9891215048433
2711,73-Ta-175,1407.8041,1421.275735827446
2712,73-Ta-176,1414.725,1436.428555565417
2713,73-Ta-176,1414.825,1423.8017265378833
2714,73-Ta-177,1423.26,1438.7573262797594
2715,73-Ta-178,1430.116,1451.5696270906924
2716,73-Ta-178-m ,1430.116,1443.0464237613678
2717,73-Ta-178-m 0 Mev,1430.116,1442.6511089022756
2718,73-Ta-178,1430.116,1448.3507417932153
2719,73-Ta-179,1438.046,1465.4350176906585
2720,73-Ta-179,1436.729,1458.4307082856296
2721,73-Ta-179,1435.407,1465.131188913405
2722,73-Ta-180,1444.688,1472.0458869513868
2723,73-Ta-180,1444.6111,1475.969040105641
2724,73-Ta-181,1452.264,1482.3911880773305
2725,73-Ta-182,1458.328,1486.7111558625102
2726,73-Ta-182,1458.312,1486.172237850368
2727,73-Ta-182,1457.8081,1485.8305398343205
2728,73-Ta-183,1465.2621,1490.4533365488649
2729,73-Ta-184,1470.8779,1493.8276981930733
2730,73-Ta-185,1477.505,1501.7886120658516
2731,73-Ta-185,1476.246,1493.2226652392744
2732,73-Ta-186,1482.791,1501.211199909985
2733,73-Ta-186-m ,1482.791,1506.3651658155322
2734,73-Ta-187,1489.0221,1505.8137497047783
2735,73-Ta-188,1494.134,1508.8886569062472
2736,73-Ta-189,1500.195,1524.8736000497936
2737,73-Ta-190,1505.167,1521.7549495031833
2738,74-W-158,1241.095,1274.7402788811921
2739,74-W-158,1239.1951,1279.6236609517932
2740,74-W-159,1250.667,1283.2418604999184
2741,74-W-160,1262.898,1287.3498605326413
2742,74-W-161,1272.0199,1298.5927751008867
2743,74-W-162,1283.683,1300.4094987151027
2744,74-W-163,1292.6631,1311.148489947319
2745,74-W-164,1304.059,1312.5141571826339
2746,74-W-165,1312.756,1323.8685547904968
2747,74-W-166,1323.859,1327.1824256374239
2748,74-W-167,1332.128,1338.956134453714
2749,74-W-168,1343.001,1344.030862414062
2750,74-W-169,1351.099,1361.7342941167353
2751,74-W-170,1361.547,1363.3361754158138
2752,74-W-171,1369.415,1382.302539983213
2753,74-W-172,1379.497,1385.0142524390221
2754,74-W-173,1387.198,1401.462125155151
2755,74-W-174,1396.77,1412.1390008372664
2756,74-W-175,1404.241,1424.4203824191688
2757,74-W-176,1413.323,1435.3772155101894
2758,74-W-177,1420.454,1449.9080048802496
2759,74-W-178,1429.2421,1452.1465393226147
2760,74-W-179,1436.2019,1464.2840677894949
2761,74-W-179,1435.98,1455.8800963209271
2762,74-W-180,1444.613,1467.7716622071266
2763,74-W-181,1451.2941,1480.7729342690707
2764,74-W-182,1459.36,1487.0935976800322
2765,74-W-183,1465.551,1496.6723904181122
2766,74-W-183,1465.2411,1491.303957140386
2767,74-W-184,1472.962,1500.727398512721
2768,74-W-185,1478.716,1504.3099784798026
2769,74-W-185,1478.519,1504.0155232765078
2770,74-W-186,1485.9081,1507.5779813048243
2771,74-W-187,1491.375,1515.170576211512
2772,74-W-188,1498.208,1514.744641010821
2773,74-W-189,1503.093,1519.2137111124396
2774,74-W-190,1509.984,1522.2774950061441
2775,74-W-191,1514.866,1537.9348629850745
2776,74-W-192,1521.427,1535.019931445837
2777,75-Re-160,1249.456,1283.980998051822
2778,75-Re-161,1261.707,1287.5888241780997
2779,75-Re-161,1261.577,1294.3601690250039
2780,75-Re-162,1271.249,1297.9311257603765
2781,75-Re-162,1271.079,1289.4009234958291
2782,75-Re-163,1282.977,1299.7840938605666
2783,75-Re-163,1282.862,1307.5637853034734
2784,75-Re-164,1292.682,1309.4893673565984
2785,75-Re-165,1303.774,1310.6818109451533
2786,75-Re-165,1303.774,1320.1481207957268
2787,75-Re-166,1313.0349,1321.3023202025295
2788,75-Re-167,1324.097,1324.5488262979388
2789,75-Re-167-m ,1324.097,1332.0249389255644
2790,75-Re-168,1333.118,1335.5926461552976
2791,75-Re-169,1343.78,1340.44765754205
2792,75-Re-169-m ,1343.78,1351.540219983995
2793,75-Re-170,1352.391,1357.0478820802568
2794,75-Re-171,1362.793,1358.7108790815473
2795,75-Re-172,1371.134,1376.6563989543317
2796,75-Re-172-m ,1371.134,1361.155007246077
2797,75-Re-173,1381.236,1379.37136091578
2798,75-Re-174,1389.427,1395.2864396880864
2799,75-Re-175,1399.119,1405.8224617988467
2800,75-Re-176,1406.9601,1417.8123877211212
2801,75-Re-177,1416.242,1428.6074954161047
2802,75-Re-178,1423.693,1453.453465494454
2803,75-Re-179,1432.701,1467.1983744238019
2804,75-Re-180,1440.027,1469.3757931639552
2805,75-Re-181,1448.769,1480.817927424073
2806,75-Re-182,1455.78,1484.169542528808
2807,75-Re-182-m ,1455.78,1495.4693234457372
2808,75-Re-183,1464.2119,1498.566102319777
2809,75-Re-183,1462.304,1487.860231048882
2810,75-Re-184,1470.7,1510.4467948601841
2811,75-Re-184,1470.512,1504.6754228832126
2812,75-Re-185,1478.3661,1516.4991240939498
2813,75-Re-186,1484.546,1525.5082534973026
2814,75-Re-186,1484.397,1520.4296511263847
2815,75-Re-187,1491.903,1529.4259074881672
2816,75-Re-188,1497.775,1532.9873656685947
2817,75-Re-188,1497.603,1532.706658373773
2818,75-Re-189,1504.808,1536.294987466216
2819,75-Re-190,1510.472,1544.036684689343
2820,75-Re-190,1510.262,1535.9194196029305
2821,75-Re-191,1517.321,1543.6707403619885
2822,75-Re-192,1522.755,1548.3385302315355
2823,75-Re-193,1529.416,1551.6267799763084
2824,75-Re-194,1534.788,1568.6624382701516
2825,75-Re-194-m ,1534.788,1548.7762136449217
2826,76-Os-162,1262.616,1287.934646566689
2827,76-Os-163,1272.2881,1298.8121167315244
2828,76-Os-164,1284.72,1300.6374640337824
2829,76-Os-165,1293.981,1311.0118857294917
2830,76-Os-166,1305.8411,1312.3639300373197
2831,76-Os-167,1314.974,1323.4322461679578
2832,76-Os-168,1326.537,1326.7481167106628
2833,76-Os-169,1335.337,1338.2566158744096
2834,76-Os-170,1346.616,1343.3012234171033
2835,76-Os-171,1355.0531,1360.626837598741
2836,76-Os-172,1366.0701,1362.328578705728
2837,76-Os-173,1374.341,1380.9806160930395
2838,76-Os-174,1384.9711,1383.7940630715489
2839,76-Os-175,1393.151,1400.110080847323
2840,76-Os-176,1403.218,1410.8014543238282
2841,76-Os-177,1411.1381,1423.061089214146
2842,76-Os-178,1420.807,1434.0680396806001
2843,76-Os-179,1428.352,1454.1187392835616
2844,76-Os-180,1437.763,1456.6544785109163
2845,76-Os-181,1445.026,1470.3508948176502
2846,76-Os-181,1444.976,1459.1343512374758
2847,76-Os-182,1454.156,1472.6277984227538
2848,76-Os-183,1461.279,1484.0423118849396
2849,76-Os-183,1461.109,1476.2951154984235
2850,76-Os-184,1469.9459,1487.4912871778606
2851,76-Os-185,1476.5709,1501.8793482617737
2852,76-Os-186,1484.8319,1501.3699257623553
2853,76-Os-187,1491.1229,1513.4534624432324
2854,76-Os-188,1499.113,1519.7530040675401
2855,76-Os-189,1505.033,1528.9402313761116
2856,76-Os-189,1505.002,1523.8560048608183
2857,76-Os-190,1512.8251,1533.046606656015
2858,76-Os-190,1512.8251,1532.6640398575066
2859,76-Os-191,1518.5841,1536.8124087487458
2860,76-Os-191,1518.5089,1536.5234527088403
2861,76-Os-192,1526.1421,1540.3222497819065
2862,76-Os-192,1524.127,1544.7412025080919
2863,76-Os-193,1531.7261,1548.3177833878399
2864,76-Os-194,1538.838,1548.139435520649
2865,76-Os-195,1544.177,1553.06081181103
2866,76-Os-196,1550.829,1556.5751521596908
2867,77-Ir-164,1270.777,1306.3144753662348
2868,77-Ir-164-m ,1270.777,1313.7145995543003
2869,77-Ir-165,1283.169,1317.6073823289275
2870,77-Ir-166,1292.8201,1319.6358237336278
2871,77-Ir-166,1292.65,1328.3062546646
2872,77-Ir-167,1304.771,1330.4934219216705
2873,77-Ir-167,1304.595,1320.9233778526186
2874,77-Ir-168,1314.5029,1331.6459965756535
2875,77-Ir-169,1325.915,1344.3950570076108
2876,77-Ir-169,1325.765,1335.1828335018158
2877,77-Ir-170,1335.226,1348.3552045337558
2878,77-Ir-170-m ,1335.226,1357.281346562326
2879,77-Ir-171,1346.408,1361.6280602785348
2880,77-Ir-171-m ,1346.408,1353.7853784186243
2881,77-Ir-172,1355.569,1367.5892783734203
2882,77-Ir-172,1355.569,1380.4820669394135
2883,77-Ir-173,1366.393,1387.0093239204286
2884,77-Ir-173-m ,1366.393,1369.4479955989718
2885,77-Ir-174,1375.062,1389.0641363132
2886,77-Ir-174,1374.8721,1406.8205599539876
2887,77-Ir-175,1385.692,1408.9952291124462
2888,77-Ir-176,1394.1959,1412.119503803432
2889,77-Ir-177,1404.4541,1428.928821531415
2890,77-Ir-178,1412.73,1439.670812307298
2891,77-Ir-179,1422.6271,1451.378906105876
2892,77-Ir-180,1430.599,1461.7549525544048
2893,77-Ir-181,1440.163,1464.341309081137
2894,77-Ir-182,1447.8169,1477.5415508729816
2895,77-Ir-183,1457.036,1479.708721172273
2896,77-Ir-184,1464.5181,1490.7417926648259
2897,77-Ir-185,1473.309,1494.094657579422
2898,77-Ir-186,1480.224,1508.1643920916915
2899,77-Ir-186-m ,1480.224,1493.6008577032685
2900,77-Ir-187,1488.838,1507.6502203148007
2901,77-Ir-188,1495.522,1520.6794881176352
2902,77-Ir-189,1503.7179,1532.7465273083449
2903,77-Ir-190,1510.088,1539.296905771792
2904,77-Ir-190,1510.062,1541.8918859865664
2905,77-Ir-190,1509.712,1539.6484772857427
2906,77-Ir-191,1518.114,1548.6287360813021
2907,77-Ir-191,1517.943,1543.4435249292255
2908,77-Ir-191,1516.068,1543.1243234906792
2909,77-Ir-192,1524.3131,1552.8600923473239
2910,77-Ir-192,1524.256,1552.5618877144457
2911,77-Ir-192,1524.145,1552.2511849829555
2912,77-Ir-193,1532.084,1556.8652330284715
2913,77-Ir-193,1532.004,1556.5549052399397
2914,77-Ir-194,1537.962,1560.6166623077988
2915,77-Ir-194,1538.152,1565.2607057899831
2916,77-Ir-195,1545.3829,1569.1198686793446
2917,77-Ir-195,1545.283,1560.5081788118482
2918,77-Ir-196,1551.2059,1569.024133243978
2919,77-Ir-196,1550.796,1574.421937053442
2920,77-Ir-197,1558.1061,1574.3449487659932
2921,77-Ir-197,1557.9911,1572.745567086637
2922,77-Ir-198,1563.7289,1578.15499412781
2923,77-Ir-199,1570.3811,1596.8480252785682
2924,78-Pt-166,1283.6381,1312.9223450832962
2925,78-Pt-167,1293.4089,1315.0327740148903
2926,78-Pt-168,1306.021,1325.5796694714427
2927,78-Pt-169,1315.422,1326.8157314241528
2928,78-Pt-170,1327.429,1339.100987416625
2929,78-Pt-171,1336.665,1343.0301396582126
2930,78-Pt-172,1348.3679,1355.8603127501606
2931,78-Pt-173,1357.278,1361.6738033194542
2932,78-Pt-174,1368.729,1380.477317661941
2933,78-Pt-175,1377.1709,1382.6066187224387
2934,78-Pt-176,1388.48,1402.116275636494
2935,78-Pt-177,1396.994,1405.2865433303714
2936,78-Pt-178,1407.6941,1421.904140225649
2937,78-Pt-179,1416.031,1432.671502141714
2938,78-Pt-180,1426.275,1444.4433362432121
2939,78-Pt-181,1434.285,1454.8620012080073
2940,78-Pt-182,1444.151,1468.144980412662
2941,78-Pt-183,1451.8259,1470.3616431824564
2942,78-Pt-183,1451.792,1479.4015179083942
2943,78-Pt-184,1461.457,1481.4743275631665
2944,78-Pt-185,1468.877,1484.8399405383468
2945,78-Pt-185,1468.777,1495.716035912335
2946,78-Pt-186,1478.132,1498.8540585117935
2947,78-Pt-187,1485.05,1498.3858797377943
2948,78-Pt-188,1494.234,1511.222051917076
2949,78-Pt-189,1500.966,1511.360405868709
2950,78-Pt-190,1509.877,1522.5923221101762
2951,78-Pt-191,1516.323,1528.5555399008392
2952,78-Pt-192,1524.989,1545.3206143597365
2953,78-Pt-193,1531.246,1558.170284485519
2954,78-Pt-193,1531.0961,1557.9388196992277
2955,78-Pt-194,1539.604,1568.02078588742
2956,78-Pt-195,1545.708,1572.2825125330687
2957,78-Pt-195,1545.449,1571.999930523455
2958,78-Pt-196,1553.63,1576.3278970917463
2959,78-Pt-197,1559.4769,1585.325153301418
2960,78-Pt-197,1559.077,1576.326647281885
2961,78-Pt-198,1567.034,1585.339151171863
2962,78-Pt-199,1572.59,1590.9739189310073
2963,78-Pt-199,1572.166,1589.3887850840688
2964,78-Pt-200,1579.872,1595.1159137919544
2965,78-Pt-201,1585.0809,1614.7889208548665
2966,78-Pt-202,1592.0131,1612.0253412898182
2967,78-Pt-202,1592.0131,1627.6474646306633
2968,79-Au-169,1304.07,1330.014369801879
2969,79-Au-170,1313.9509,1331.19019091928
2970,79-Au-171,1325.973,1343.9246285758613
2971,79-Au-171,1325.723,1334.8968770055772
2972,79-Au-172,1335.764,1348.0500009656548
2973,79-Au-173,1347.376,1361.3064842012525
2974,79-Au-173,1347.156,1353.596907091558
2975,79-Au-174,1356.817,1367.37131153363
2976,79-Au-175,1368.1389,1386.6053853732944
2977,79-Au-175-m ,1368.1389,1369.4434962834716
2978,79-Au-176,1377.31,1388.8695409178138
2979,79-Au-176-m ,1377.01,1406.1965298902987
2980,79-Au-176,1377.01,1389.6701691148876
2981,79-Au-177,1388.392,1408.5726683983803
2982,79-Au-177,1388.234,1392.0221862926483
2983,79-Au-178,1397.243,1411.860793162167
2984,79-Au-179,1407.937,1428.4983870152234
2985,79-Au-180,1416.652,1439.2306292741894
2986,79-Au-181,1426.999,1450.7936201478838
2987,79-Au-182,1435.501,1461.027563215196
2988,79-Au-183,1445.458,1473.9395988530516
2989,79-Au-184,1453.6621,1476.0792733353971
2990,79-Au-184,1453.5929,1484.8786846440435
2991,79-Au-185,1463.2839,1486.890628558576
2992,79-Au-185-m ,1463.2839,1479.555369502306
2993,79-Au-186,1471.2001,1490.1861272005438
2994,79-Au-187,1480.567,1503.933285787642
2995,79-Au-187,1480.437,1489.737195498407
2996,79-Au-188,1487.9299,1503.4794798270464
2997,79-Au-189,1497.281,1516.1704241004586
2998,79-Au-189,1497.0339,1503.6624519907236
2999,79-Au-190,1504.6531,1516.3277751619817
3000,79-Au-190-m ,1504.6531,1527.4212124708295
3001,79-Au-191,1513.6531,1527.6159328472017
3002,79-Au-191,1513.3829,1523.341083198011
3003,79-Au-192,1520.691,1534.7862170017956
3004,79-Au-192,1520.26,1537.451436530769
3005,79-Au-193,1529.38,1541.8558914625644
3006,79-Au-193,1529.09,1540.9281576026083
3007,79-Au-194,1536.32,1548.0530736592411
3008,79-Au-194,1536.32,1545.7276774315237
3009,79-Au-194,1536.32,1545.433347209215
3010,79-Au-195,1544.699,1566.739230855763
3011,79-Au-195,1544.381,1570.130089990139
3012,79-Au-196,1551.341,1580.7132299326659
3013,79-Au-196,1551.256,1580.4470204322338
3014,79-Au-196,1550.745,1571.1005673473478
3015,79-Au-197,1559.413,1591.3039937153458
3016,79-Au-197,1559.004,1585.3066561154724
3017,79-Au-198,1565.926,1596.053521149814
3018,79-Au-198,1565.114,1595.7188220689893
3019,79-Au-199,1573.511,1600.5350893500447
3020,79-Au-199,1572.962,1605.676307195008
3021,79-Au-200,1579.757,1610.2663588911892
3022,79-Au-200,1578.797,1600.736058775723
3023,79-Au-201,1586.9601,1610.4905747802854
3024,79-Au-202,1593.03,1616.6747589544057
3025,79-Au-203,1599.845,1621.2091941117644
3026,79-Au-204,1605.523,1641.9237927129864
3027,79-Au-205,1611.645,1639.408175424397
3028,80-Hg-171,1314.13,1347.1007703760863
3029,80-Hg-172,1326.792,1348.431317954302
3030,80-Hg-173,1336.343,1363.1237077394128
3031,80-Hg-174,1348.4921,1367.8444895470739
3032,80-Hg-175,1357.906,1382.7502218754887
3033,80-Hg-176,1369.767,1389.5301904104351
3034,80-Hg-177,1378.839,1410.1615516749025
3035,80-Hg-178,1390.448,1412.612928736627
3036,80-Hg-179,1399.122,1432.6691275029777
3037,80-Hg-180,1410.519,1436.0414894514083
3038,80-Hg-181,1419.006,1452.2701455178856
3039,80-Hg-182,1429.993,1462.5415828810335
3040,80-Hg-183,1438.288,1473.4611716381908
3041,80-Hg-184,1448.909,1483.1158278348446
3042,80-Hg-185,1456.807,1495.212237557292
3043,80-Hg-185,1456.708,1485.3907317441701
3044,80-Hg-186,1467.242,1497.3491624579428
3045,80-Hg-187,1474.893,1507.6259740034939
3046,80-Hg-187-m ,1474.893,1500.7477704134583
3047,80-Hg-188,1485.048,1510.9084746229053
3048,80-Hg-189,1492.548,1524.3451804404854
3049,80-Hg-189-m ,1492.548,1510.6320166816115
3050,80-Hg-190,1502.359,1524.048975503385
3051,80-Hg-191,1509.6531,1536.8761490516663
3052,80-Hg-191-m ,1509.6531,1524.3819248504042
3053,80-Hg-192,1519.143,1537.18447714442
3054,80-Hg-193,1526.113,1549.061670217216
3055,80-Hg-193,1526.254,1544.594599811375
3056,80-Hg-194,1535.468,1556.8186151206494
3057,80-Hg-195,1542.3469,1564.4744504063128
3058,80-Hg-195,1542.171,1563.5039730491042
3059,80-Hg-196,1551.244,1571.273041108191
3060,80-Hg-197,1558.031,1585.34665003103
3061,80-Hg-197,1557.7319,1579.0637308778762
3062,80-Hg-198,1566.516,1593.525655724585
3063,80-Hg-199,1573.18,1604.459617295146
3064,80-Hg-199,1572.648,1598.5557654728889
3065,80-Hg-200,1581.209,1609.6104586760403
3066,80-Hg-201,1587.439,1614.6581907433867
3067,80-Hg-202,1595.193,1619.417341713786
3068,80-Hg-203,1601.188,1629.504182160437
3069,80-Hg-204,1608.681,1629.9213686921
3070,80-Hg-205,1614.349,1636.3866351040006
3071,80-Hg-206,1621.079,1641.1432864546775
3072,80-Hg-207,1624.4249,1662.14346660918
3073,80-Hg-208,1629.377,1660.008541404307
3074,80-Hg-209,1632.698,1673.6400925792454
3075,80-Hg-210,1637.52,1672.0513342837096
3076,81-Tl-176,1355.845,1380.8665084527136
3077,81-Tl-177,1368.607,1385.9837299483418
3078,81-Tl-178,1378.098,1392.7479508790373
3079,81-Tl-179,1389.7201,1412.8678899483084
3080,81-Tl-179-m ,1389.7201,1395.2123259633183
3081,81-Tl-180,1398.891,1415.422751266539
3082,81-Tl-181,1410.364,1434.8725422882437
3083,81-Tl-181,1409.514,1418.861978042543
3084,81-Tl-182,1418.984,1438.2802738557457
3085,81-Tl-183,1430.293,1454.097742477894
3086,81-Tl-183,1429.663,1448.762679123461
3087,81-Tl-184,1438.668,1464.2003305287958
3088,81-Tl-185,1449.599,1474.7899694826006
3089,81-Tl-185,1449.149,1473.8693595388531
3090,81-Tl-186,1458.111,1484.157794316113
3091,81-Tl-186,1458.111,1478.532900054872
3092,81-Tl-187,1468.435,1495.7682779645324
3093,81-Tl-187,1468.1,1486.3999532070757
3094,81-Tl-188,1476.414,1497.88695564121
3095,81-Tl-188-m ,1476.414,1505.7520090976357
3096,81-Tl-189,1486.737,1507.7925736579896
3097,81-Tl-189,1486.737,1501.205825727582
3098,81-Tl-190,1494.537,1511.008584392786
3099,81-Tl-190-m ,1494.377,1520.821716479838
3100,81-Tl-190,1494.377,1507.6094765133262
3101,81-Tl-191,1504.559,1523.9627386229633
3102,81-Tl-191-m ,1504.559,1510.82686203897
3103,81-Tl-192,1512.22,1523.767018398702
3104,81-Tl-192,1512.0701,1536.3753502402901
3105,81-Tl-193,1521.741,1536.15963305825
3106,81-Tl-193,1521.371,1524.1698321169615
3107,81-Tl-194,1529.323,1536.5445744954943
3108,81-Tl-194-m ,1529.323,1547.6646327543854
3109,81-Tl-195,1538.719,1548.0915678029655
3110,81-Tl-195,1538.236,1543.8164681918024
3111,81-Tl-196,1546.132,1555.7034097815156
3112,81-Tl-196,1545.738,1558.4236209443807
3113,81-Tl-197,1555.048,1563.167899177432
3114,81-Tl-197,1554.44,1562.2221680554746
3115,81-Tl-198,1562.269,1569.8018899205922
3116,81-Tl-198,1562.269,1567.3102689813375
3117,81-Tl-199,1570.911,1577.4211057773232
3118,81-Tl-199,1570.161,1579.6541410562993
3119,81-Tl-200,1577.97,1587.574311127603
3120,81-Tl-200,1577.2161,1582.10789275676
3121,81-Tl-201,1585.2571,1592.4003269255757
3122,81-Tl-201,1586.176,1611.1529740067124
3123,81-Tl-202,1593.048,1616.401425537765
